image_name,image_path,true_scene_label,thesis_class,predicted_label,confidence,top5_predictions,semantically_aligned
Places365_val_00011376.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00011376.jpg,street,street,oxcart,0.6107,"[{""rank"": 1, ""label"": ""oxcart"", ""confidence"": 0.6107}, {""rank"": 2, ""label"": ""ox"", ""confidence"": 0.1231}, {""rank"": 3, ""label"": ""Arabian camel"", ""confidence"": 0.044}, {""rank"": 4, ""label"": ""horse cart"", ""confidence"": 0.0406}, {""rank"": 5, ""label"": ""Indian elephant"", ""confidence"": 0.0185}]",False
Places365_val_00013190.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00013190.jpg,street,street,military uniform,0.2489,"[{""rank"": 1, ""label"": ""military uniform"", ""confidence"": 0.2489}, {""rank"": 2, ""label"": ""bulletproof vest"", ""confidence"": 0.0848}, {""rank"": 3, ""label"": ""stretcher"", ""confidence"": 0.0625}, {""rank"": 4, ""label"": ""knee pad"", ""confidence"": 0.0605}, {""rank"": 5, ""label"": ""unicycle"", ""confidence"": 0.0325}]",False
Places365_val_00014083.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00014083.jpg,street,street,lakeside,0.1505,"[{""rank"": 1, ""label"": ""lakeside"", ""confidence"": 0.1505}, {""rank"": 2, ""label"": ""cliff"", ""confidence"": 0.1071}, {""rank"": 3, ""label"": ""seashore"", ""confidence"": 0.1015}, {""rank"": 4, ""label"": ""promontory"", ""confidence"": 0.0608}, {""rank"": 5, ""label"": ""monastery"", ""confidence"": 0.0498}]",False
Places365_val_00014692.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00014692.jpg,street,street,cowboy boot,0.4393,"[{""rank"": 1, ""label"": ""cowboy boot"", ""confidence"": 0.4393}, {""rank"": 2, ""label"": ""sarong"", ""confidence"": 0.1428}, {""rank"": 3, ""label"": ""jean"", ""confidence"": 0.0851}, {""rank"": 4, ""label"": ""potter's wheel"", ""confidence"": 0.0472}, {""rank"": 5, ""label"": ""gown"", ""confidence"": 0.0429}]",False
Places365_val_00015349.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00015349.jpg,street,street,rugby ball,0.312,"[{""rank"": 1, ""label"": ""rugby ball"", ""confidence"": 0.312}, {""rank"": 2, ""label"": ""swing"", ""confidence"": 0.114}, {""rank"": 3, ""label"": ""soccer ball"", ""confidence"": 0.0798}, {""rank"": 4, ""label"": ""miniskirt"", ""confidence"": 0.0428}, {""rank"": 5, ""label"": ""unicycle"", ""confidence"": 0.0378}]",False
Places365_val_00015492.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00015492.jpg,street,street,jean,0.3013,"[{""rank"": 1, ""label"": ""jean"", ""confidence"": 0.3013}, {""rank"": 2, ""label"": ""miniskirt"", ""confidence"": 0.1911}, {""rank"": 3, ""label"": ""suit"", ""confidence"": 0.0566}, {""rank"": 4, ""label"": ""Loafer"", ""confidence"": 0.0415}, {""rank"": 5, ""label"": ""sunglass"", ""confidence"": 0.0371}]",False
Places365_val_00016045.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00016045.jpg,street,street,balloon,0.8572,"[{""rank"": 1, ""label"": ""balloon"", ""confidence"": 0.8572}, {""rank"": 2, ""label"": ""airship"", ""confidence"": 0.0997}, {""rank"": 3, ""label"": ""parachute"", ""confidence"": 0.0076}, {""rank"": 4, ""label"": ""airliner"", ""confidence"": 0.0055}, {""rank"": 5, ""label"": ""volleyball"", ""confidence"": 0.0047}]",False
Places365_val_00016101.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00016101.jpg,street,street,banjo,0.3585,"[{""rank"": 1, ""label"": ""banjo"", ""confidence"": 0.3585}, {""rank"": 2, ""label"": ""drum"", ""confidence"": 0.096}, {""rank"": 3, ""label"": ""acoustic guitar"", ""confidence"": 0.059}, {""rank"": 4, ""label"": ""drumstick"", ""confidence"": 0.0571}, {""rank"": 5, ""label"": ""sombrero"", ""confidence"": 0.0412}]",False
Places365_val_00016602.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00016602.jpg,street,street,sports car,0.8615,"[{""rank"": 1, ""label"": ""sports car"", ""confidence"": 0.8615}, {""rank"": 2, ""label"": ""racer"", ""confidence"": 0.1124}, {""rank"": 3, ""label"": ""car wheel"", ""confidence"": 0.0069}, {""rank"": 4, ""label"": ""convertible"", ""confidence"": 0.003}, {""rank"": 5, ""label"": ""pickup"", ""confidence"": 0.0022}]",False
Places365_val_00018952.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00018952.jpg,street,street,tow truck,0.2029,"[{""rank"": 1, ""label"": ""tow truck"", ""confidence"": 0.2029}, {""rank"": 2, ""label"": ""mobile home"", ""confidence"": 0.0685}, {""rank"": 3, ""label"": ""pickup"", ""confidence"": 0.0466}, {""rank"": 4, ""label"": ""pedestal"", ""confidence"": 0.0426}, {""rank"": 5, ""label"": ""sea lion"", ""confidence"": 0.0403}]",False
Places365_val_00019133.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00019133.jpg,street,street,miniskirt,0.3427,"[{""rank"": 1, ""label"": ""miniskirt"", ""confidence"": 0.3427}, {""rank"": 2, ""label"": ""barbell"", ""confidence"": 0.1132}, {""rank"": 3, ""label"": ""torch"", ""confidence"": 0.0486}, {""rank"": 4, ""label"": ""unicycle"", ""confidence"": 0.032}, {""rank"": 5, ""label"": ""dumbbell"", ""confidence"": 0.0293}]",False
Places365_val_00020220.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00020220.jpg,street,street,academic gown,0.3001,"[{""rank"": 1, ""label"": ""academic gown"", ""confidence"": 0.3001}, {""rank"": 2, ""label"": ""bearskin"", ""confidence"": 0.1833}, {""rank"": 3, ""label"": ""palace"", ""confidence"": 0.0941}, {""rank"": 4, ""label"": ""mortarboard"", ""confidence"": 0.0472}, {""rank"": 5, ""label"": ""fur coat"", ""confidence"": 0.0267}]",False
Places365_val_00021404.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00021404.jpg,street,street,neck brace,0.0953,"[{""rank"": 1, ""label"": ""neck brace"", ""confidence"": 0.0953}, {""rank"": 2, ""label"": ""crutch"", ""confidence"": 0.0638}, {""rank"": 3, ""label"": ""shower cap"", ""confidence"": 0.0423}, {""rank"": 4, ""label"": ""fur coat"", ""confidence"": 0.0247}, {""rank"": 5, ""label"": ""sombrero"", ""confidence"": 0.0238}]",False
Places365_val_00023317.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00023317.jpg,street,street,crutch,0.4095,"[{""rank"": 1, ""label"": ""crutch"", ""confidence"": 0.4095}, {""rank"": 2, ""label"": ""broom"", ""confidence"": 0.0956}, {""rank"": 3, ""label"": ""umbrella"", ""confidence"": 0.0937}, {""rank"": 4, ""label"": ""bubble"", ""confidence"": 0.0677}, {""rank"": 5, ""label"": ""bearskin"", ""confidence"": 0.0218}]",False
Places365_val_00023674.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00023674.jpg,street,street,airship,0.7647,"[{""rank"": 1, ""label"": ""airship"", ""confidence"": 0.7647}, {""rank"": 2, ""label"": ""library"", ""confidence"": 0.0476}, {""rank"": 3, ""label"": ""crane"", ""confidence"": 0.0258}, {""rank"": 4, ""label"": ""pier"", ""confidence"": 0.0207}, {""rank"": 5, ""label"": ""cinema"", ""confidence"": 0.0181}]",False
Places365_val_00025280.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00025280.jpg,street,street,butcher shop,0.2362,"[{""rank"": 1, ""label"": ""butcher shop"", ""confidence"": 0.2362}, {""rank"": 2, ""label"": ""grocery store"", ""confidence"": 0.1335}, {""rank"": 3, ""label"": ""lumbermill"", ""confidence"": 0.0592}, {""rank"": 4, ""label"": ""tobacco shop"", ""confidence"": 0.0567}, {""rank"": 5, ""label"": ""bookshop"", ""confidence"": 0.0371}]",False
Places365_val_00025635.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00025635.jpg,street,street,prison,0.0993,"[{""rank"": 1, ""label"": ""prison"", ""confidence"": 0.0993}, {""rank"": 2, ""label"": ""academic gown"", ""confidence"": 0.086}, {""rank"": 3, ""label"": ""unicycle"", ""confidence"": 0.0388}, {""rank"": 4, ""label"": ""military uniform"", ""confidence"": 0.0357}, {""rank"": 5, ""label"": ""maypole"", ""confidence"": 0.0355}]",False
Places365_val_00026624.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00026624.jpg,street,street,valley,0.0867,"[{""rank"": 1, ""label"": ""valley"", ""confidence"": 0.0867}, {""rank"": 2, ""label"": ""dam"", ""confidence"": 0.0849}, {""rank"": 3, ""label"": ""breakwater"", ""confidence"": 0.0626}, {""rank"": 4, ""label"": ""patio"", ""confidence"": 0.0548}, {""rank"": 5, ""label"": ""seashore"", ""confidence"": 0.0364}]",False
Places365_val_00030679.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00030679.jpg,street,street,fire engine,0.5596,"[{""rank"": 1, ""label"": ""fire engine"", ""confidence"": 0.5596}, {""rank"": 2, ""label"": ""trailer truck"", ""confidence"": 0.1601}, {""rank"": 3, ""label"": ""tow truck"", ""confidence"": 0.0697}, {""rank"": 4, ""label"": ""garbage truck"", ""confidence"": 0.0678}, {""rank"": 5, ""label"": ""snowplow"", ""confidence"": 0.02}]",False
Places365_val_00031438.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00031438.jpg,street,street,planetarium,0.158,"[{""rank"": 1, ""label"": ""planetarium"", ""confidence"": 0.158}, {""rank"": 2, ""label"": ""sombrero"", ""confidence"": 0.1176}, {""rank"": 3, ""label"": ""cinema"", ""confidence"": 0.0912}, {""rank"": 4, ""label"": ""restaurant"", ""confidence"": 0.0741}, {""rank"": 5, ""label"": ""umbrella"", ""confidence"": 0.0307}]",False
Places365_val_00032457.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00032457.jpg,street,street,coho,0.1614,"[{""rank"": 1, ""label"": ""coho"", ""confidence"": 0.1614}, {""rank"": 2, ""label"": ""torch"", ""confidence"": 0.1128}, {""rank"": 3, ""label"": ""sweatshirt"", ""confidence"": 0.1097}, {""rank"": 4, ""label"": ""jean"", ""confidence"": 0.1005}, {""rank"": 5, ""label"": ""prison"", ""confidence"": 0.0383}]",False
Places365_val_00033511.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00033511.jpg,street,street,bicycle-built-for-two,0.2389,"[{""rank"": 1, ""label"": ""bicycle-built-for-two"", ""confidence"": 0.2389}, {""rank"": 2, ""label"": ""gas pump"", ""confidence"": 0.2146}, {""rank"": 3, ""label"": ""mountain bike"", ""confidence"": 0.149}, {""rank"": 4, ""label"": ""moped"", ""confidence"": 0.0833}, {""rank"": 5, ""label"": ""ski"", ""confidence"": 0.0456}]",False
Places365_val_00034828.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00034828.jpg,street,street,park bench,0.3827,"[{""rank"": 1, ""label"": ""park bench"", ""confidence"": 0.3827}, {""rank"": 2, ""label"": ""worm fence"", ""confidence"": 0.0724}, {""rank"": 3, ""label"": ""lakeside"", ""confidence"": 0.0512}, {""rank"": 4, ""label"": ""planetarium"", ""confidence"": 0.0312}, {""rank"": 5, ""label"": ""mobile home"", ""confidence"": 0.0216}]",False
Places365_val_00035213.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00035213.jpg,street,street,palace,0.4674,"[{""rank"": 1, ""label"": ""palace"", ""confidence"": 0.4674}, {""rank"": 2, ""label"": ""castle"", ""confidence"": 0.0905}, {""rank"": 3, ""label"": ""monastery"", ""confidence"": 0.0879}, {""rank"": 4, ""label"": ""cinema"", ""confidence"": 0.0313}, {""rank"": 5, ""label"": ""bell cote"", ""confidence"": 0.0302}]",False
Places365_val_00036392.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00036392.jpg,street,street,stretcher,0.242,"[{""rank"": 1, ""label"": ""stretcher"", ""confidence"": 0.242}, {""rank"": 2, ""label"": ""rugby ball"", ""confidence"": 0.0644}, {""rank"": 3, ""label"": ""knee pad"", ""confidence"": 0.0621}, {""rank"": 4, ""label"": ""torch"", ""confidence"": 0.0526}, {""rank"": 5, ""label"": ""neck brace"", ""confidence"": 0.0428}]",False
Places365_val_00005930.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00005930.jpg,coast,water,convertible,0.4263,"[{""rank"": 1, ""label"": ""convertible"", ""confidence"": 0.4263}, {""rank"": 2, ""label"": ""sports car"", ""confidence"": 0.2276}, {""rank"": 3, ""label"": ""pickup"", ""confidence"": 0.0732}, {""rank"": 4, ""label"": ""beach wagon"", ""confidence"": 0.0579}, {""rank"": 5, ""label"": ""car wheel"", ""confidence"": 0.031}]",False
Places365_val_00007005.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00007005.jpg,coast,water,bluetick,0.097,"[{""rank"": 1, ""label"": ""bluetick"", ""confidence"": 0.097}, {""rank"": 2, ""label"": ""Siberian husky"", ""confidence"": 0.0952}, {""rank"": 3, ""label"": ""kelpie"", ""confidence"": 0.0726}, {""rank"": 4, ""label"": ""Staffordshire bullterrier"", ""confidence"": 0.0631}, {""rank"": 5, ""label"": ""dalmatian"", ""confidence"": 0.0629}]",False
Places365_val_00007278.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00007278.jpg,coast,water,alp,0.6523,"[{""rank"": 1, ""label"": ""alp"", ""confidence"": 0.6523}, {""rank"": 2, ""label"": ""valley"", ""confidence"": 0.256}, {""rank"": 3, ""label"": ""promontory"", ""confidence"": 0.0551}, {""rank"": 4, ""label"": ""mountain tent"", ""confidence"": 0.0131}, {""rank"": 5, ""label"": ""cliff"", ""confidence"": 0.0053}]",False
Places365_val_00011176.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00011176.jpg,coast,water,Arabian camel,0.3446,"[{""rank"": 1, ""label"": ""Arabian camel"", ""confidence"": 0.3446}, {""rank"": 2, ""label"": ""redbone"", ""confidence"": 0.0643}, {""rank"": 3, ""label"": ""plow"", ""confidence"": 0.049}, {""rank"": 4, ""label"": ""ibex"", ""confidence"": 0.0432}, {""rank"": 5, ""label"": ""Doberman"", ""confidence"": 0.0375}]",False
Places365_val_00028899.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00028899.jpg,coast,water,promontory,0.6657,"[{""rank"": 1, ""label"": ""promontory"", ""confidence"": 0.6657}, {""rank"": 2, ""label"": ""cliff"", ""confidence"": 0.1792}, {""rank"": 3, ""label"": ""volcano"", ""confidence"": 0.0508}, {""rank"": 4, ""label"": ""valley"", ""confidence"": 0.0419}, {""rank"": 5, ""label"": ""alp"", ""confidence"": 0.021}]",False
Places365_val_00032178.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00032178.jpg,coast,water,sturgeon,0.694,"[{""rank"": 1, ""label"": ""sturgeon"", ""confidence"": 0.694}, {""rank"": 2, ""label"": ""barracouta"", ""confidence"": 0.0436}, {""rank"": 3, ""label"": ""Indian cobra"", ""confidence"": 0.0229}, {""rank"": 4, ""label"": ""sea lion"", ""confidence"": 0.02}, {""rank"": 5, ""label"": ""reel"", ""confidence"": 0.02}]",False
Places365_val_00035366.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00035366.jpg,coast,water,bell cote,0.1453,"[{""rank"": 1, ""label"": ""bell cote"", ""confidence"": 0.1453}, {""rank"": 2, ""label"": ""mosque"", ""confidence"": 0.1271}, {""rank"": 3, ""label"": ""submarine"", ""confidence"": 0.1121}, {""rank"": 4, ""label"": ""palace"", ""confidence"": 0.0804}, {""rank"": 5, ""label"": ""liner"", ""confidence"": 0.0447}]",False
Places365_val_00035431.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00035431.jpg,coast,water,sea lion,0.8472,"[{""rank"": 1, ""label"": ""sea lion"", ""confidence"": 0.8472}, {""rank"": 2, ""label"": ""ibex"", ""confidence"": 0.0201}, {""rank"": 3, ""label"": ""volcano"", ""confidence"": 0.0172}, {""rank"": 4, ""label"": ""weasel"", ""confidence"": 0.007}, {""rank"": 5, ""label"": ""Rottweiler"", ""confidence"": 0.0066}]",False
Places365_val_00036275.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00036275.jpg,coast,water,West Highland white terrier,0.5957,"[{""rank"": 1, ""label"": ""West Highland white terrier"", ""confidence"": 0.5957}, {""rank"": 2, ""label"": ""kuvasz"", ""confidence"": 0.0352}, {""rank"": 3, ""label"": ""soft-coated wheaten terrier"", ""confidence"": 0.0327}, {""rank"": 4, ""label"": ""Lakeland terrier"", ""confidence"": 0.0297}, {""rank"": 5, ""label"": ""Great Pyrenees"", ""confidence"": 0.027}]",False
